t,V,I
851081.4551,3.260652239,-0.0022
851141.4551,3.260652857,-0.0022
851201.4551,3.260653476,-0.0022
851261.4551,3.260654094,-0.0022
851321.4551,3.260654712,-0.0022
851381.4551,3.26065533,-0.0022
851441.4551,3.260655948,-0.0022
851501.4551,3.260656567,-0.0022
851561.4551,3.260657184,-0.0022
851621.4551,3.260657802,-0.0022
851681.4551,3.26065842,-0.0022
851741.4551,3.260659038,-0.0022
851801.4551,3.260659656,-0.0022
851861.4551,3.260660273,-0.0022
851921.4551,3.260660891,-0.0022
851981.4551,3.260661508,-0.0022
852041.4551,3.260662126,-0.0022
852101.4551,3.260662743,-0.0022
852161.4551,3.26066336,-0.0022
852221.4551,3.260663978,-0.0022
852281.4551,3.260664595,-0.0022
852341.4551,3.260665212,-0.0022
852401.4551,3.260665829,-0.0022
852461.4551,3.260666446,-0.0022
852521.4551,3.260667063,-0.0022
852581.4551,3.26066768,-0.0022
852641.4551,3.260668296,-0.0022
852701.4551,3.260668913,-0.0022
852761.4551,3.26066953,-0.0022
852821.4551,3.260670146,-0.0022
852881.4551,3.260670763,-0.0022
852941.4551,3.260671379,-0.0022
853001.4551,3.260671996,-0.0022
853061.4551,3.260672612,-0.0022
853121.4551,3.260673228,-0.0022
853181.4551,3.260673844,-0.0022
853241.4551,3.26067446,-0.0022
853301.4551,3.260675076,-0.0022
853361.4551,3.260675692,-0.0022
853421.4551,3.260676308,-0.0022
853481.4551,3.260676924,-0.0022
853541.4551,3.26067754,-0.0022
853601.4551,3.260678155,-0.0022
853661.4551,3.260678771,-0.0022
853721.4551,3.260679387,-0.0022
853781.4551,3.260680002,-0.0022
853841.4551,3.260680617,-0.0022
853901.4551,3.260681233,-0.0022
853961.4551,3.260681848,-0.0022
854021.4551,3.260682463,-0.0022
854081.4551,3.260683078,-0.0022
854141.4551,3.260683693,-0.0022
854201.4551,3.260684308,-0.0022
854261.4551,3.260684923,-0.0022
854321.4551,3.260685538,-0.0022
854381.4551,3.260686153,-0.0022
854441.4551,3.260686768,-0.0022
854501.4551,3.260687383,-0.0022
854561.4551,3.260687997,-0.0022
854621.4551,3.260688612,-0.0022
854681.4551,3.260689226,-0.0022
854741.4551,3.260689841,-0.0022
854801.4551,3.260690455,-0.0022
854861.4551,3.260691069,-0.0022
854921.4551,3.260691684,-0.0022
854981.4551,3.260692298,-0.0022
855041.4551,3.260692912,-0.0022
855101.4551,3.260693526,-0.0022
855161.4551,3.26069414,-0.0022
855221.4551,3.260694754,-0.0022
855281.4551,3.260695367,-0.0022
855341.4551,3.260695981,-0.0022
855401.4551,3.260696595,-0.0022
855461.4551,3.260697209,-0.0022
855521.4551,3.260697822,-0.0022
855581.4551,3.260698436,-0.0022
855641.4551,3.260699049,-0.0022
855701.4551,3.260699662,-0.0022
855761.4551,3.260700276,-0.0022
855821.4551,3.260700889,-0.0022
855881.4551,3.260701502,-0.0022
855941.4551,3.260702115,-0.0022
856001.4551,3.260702728,-0.0022
856061.4551,3.260703341,-0.0022
856121.4551,3.260703954,-0.0022
856181.4551,3.260704567,-0.0022
856241.4551,3.26070518,-0.0022
856301.4551,3.260705793,-0.0022
856361.4551,3.260706405,-0.0022
856421.4551,3.260707018,-0.0022
856481.4551,3.26070763,-0.0022
856541.4551,3.260708243,-0.0022
856601.4551,3.260708855,-0.0022
856661.4551,3.260709467,-0.0022
856721.4551,3.26071008,-0.0022
856781.4551,3.260710692,-0.0022
856841.4551,3.260711304,-0.0022
856901.4551,3.260711916,-0.0022
856961.4551,3.260712528,-0.0022
857021.4551,3.26071314,-0.0022
857081.4551,3.260713752,-0.0022
857141.4551,3.260714364,-0.0022
857201.4551,3.260714976,-0.0022
857261.4551,3.260715587,-0.0022
857321.4551,3.260716199,-0.0022
857381.4551,3.26071681,-0.0022
857441.4551,3.260717422,-0.0022
857501.4551,3.260718033,-0.0022
857561.4551,3.260718645,-0.0022
857621.4551,3.260719256,-0.0022
857681.4551,3.260719867,-0.0022
857741.4551,3.260720478,-0.0022
857801.4551,3.260721089,-0.0022
857861.4551,3.260721701,-0.0022
857921.4551,3.260722311,-0.0022
857981.4551,3.260722922,-0.0022
858041.4551,3.260723533,-0.0022
858101.4551,3.260724144,-0.0022
858161.4551,3.260724755,-0.0022
858221.4551,3.260725365,-0.0022
858281.4551,3.260725976,-0.0022
858341.4551,3.260726587,-0.0022
858401.4551,3.260727197,-0.0022
858461.4551,3.260727807,-0.0022
858521.4551,3.260728418,-0.0022
858581.4551,3.260729028,-0.0022
858641.4551,3.260729638,-0.0022
858701.4551,3.260730248,-0.0022
858761.4551,3.260730858,-0.0022
858821.4551,3.260731469,-0.0022
858881.4551,3.260732078,-0.0022
858941.4551,3.260732688,-0.0022
859001.4551,3.260733298,-0.0022
859061.4551,3.260733908,-0.0022
859121.4551,3.260734518,-0.0022
859181.4551,3.260735127,-0.0022
859241.4551,3.260735737,-0.0022
859301.4551,3.260736346,-0.0022
859361.4551,3.260736956,-0.0022
859421.4551,3.260737565,-0.0022
859481.4551,3.260738175,-0.0022
859541.4551,3.260738784,-0.0022
859601.4551,3.260739393,-0.0022
859661.4551,3.260740002,-0.0022
859721.4551,3.260740611,-0.0022
859781.4551,3.26074122,-0.0022
859841.4551,3.260741829,-0.0022
859901.4551,3.260742438,-0.0022
859961.4551,3.260743047,-0.0022
860021.4551,3.260743656,-0.0022
860081.4551,3.260744264,-0.0022
860141.4551,3.260744873,-0.0022
860201.4551,3.260745482,-0.0022
860261.4551,3.26074609,-0.0022
860321.4551,3.260746699,-0.0022
860381.4551,3.260747307,-0.0022
860441.4551,3.260747915,-0.0022
860501.4551,3.260748524,-0.0022
860561.4551,3.260749132,-0.0022
860621.4551,3.26074974,-0.0022
860681.4551,3.260750348,-0.0022
860741.4551,3.260750956,-0.0022
860801.4551,3.260751564,-0.0022
860861.4551,3.260752172,-0.0022
860921.4551,3.26075278,-0.0022
860981.4551,3.260753388,-0.0022
861041.4551,3.260753995,-0.0022
861101.4551,3.260754603,-0.0022
861161.4551,3.26075521,-0.0022
861221.4551,3.260755818,-0.0022
861281.4551,3.260756425,-0.0022
861341.4551,3.260757033,-0.0022
861401.4551,3.26075764,-0.0022
861461.4551,3.260758248,-0.0022
861521.4551,3.260758855,-0.0022
861581.4551,3.260759462,-0.0022
861641.4551,3.260760069,-0.0022
861701.4551,3.260760676,-0.0022
861761.4551,3.260761283,-0.0022
861821.4551,3.26076189,-0.0022
861881.4551,3.260762497,-0.0022
861941.4551,3.260763104,-0.0022
862001.4551,3.26076371,-0.0022
862061.4551,3.260764317,-0.0022
862121.4551,3.260764923,-0.0022
862181.4551,3.26076553,-0.0022
862241.4551,3.260766137,-0.0022
862301.4551,3.260766743,-0.0022
862361.4551,3.260767349,-0.0022
862421.4551,3.260767956,-0.0022
862481.4551,3.260768562,-0.0022
862541.4551,3.260769168,-0.0022
862601.4551,3.260769774,-0.0022
862661.4551,3.26077038,-0.0022
862721.4551,3.260770986,-0.0022
862781.4551,3.260771592,-0.0022
862841.4551,3.260772198,-0.0022
862901.4551,3.260772804,-0.0022
862961.4551,3.26077341,-0.0022
863021.4551,3.260774015,-0.0022
863081.4551,3.260774621,-0.0022
863141.4551,3.260775226,-0.0022
863201.4551,3.260775832,-0.0022
863261.4551,3.260776437,-0.0022
863321.4551,3.260777043,-0.0022
863381.4551,3.260777648,-0.0022
863441.4551,3.260778253,-0.0022
863501.4551,3.260778859,-0.0022
863561.4551,3.260779464,-0.0022
863621.4551,3.260780069,-0.0022
863681.4551,3.260780674,-0.0022
863741.4551,3.260781279,-0.0022
863801.4551,3.260781884,-0.0022
863861.4551,3.260782489,-0.0022
863921.4551,3.260783093,-0.0022
863981.4551,3.260783698,-0.0022
864041.4551,3.260784303,-0.0022
864101.4551,3.260784907,-0.0022
864161.4551,3.260785512,-0.0022
864221.4551,3.260786116,-0.0022
864281.4551,3.260786721,-0.0022
864341.4551,3.260787325,-0.0022
864401.4551,3.260787929,-0.0022
864461.4551,3.260788534,-0.0022
864521.4551,3.260789138,-0.0022
864581.4551,3.260789742,-0.0022
864641.4551,3.260790346,-0.0022
864701.4551,3.26079095,-0.0022
864761.4551,3.260791554,-0.0022
864821.4551,3.260792158,-0.0022
864881.4551,3.260792762,-0.0022
864941.4551,3.260793366,-0.0022
865001.4551,3.260793969,-0.0022
865061.4551,3.260794573,-0.0022
865121.4551,3.260795176,-0.0022
865181.4551,3.26079578,-0.0022
865241.4551,3.260796383,-0.0022
865301.4551,3.260796987,-0.0022
865361.4551,3.26079759,-0.0022
865421.4551,3.260798194,-0.0022
865481.4551,3.260798797,-0.0022
865541.4551,3.2607994,-0.0022
865601.4551,3.260800003,-0.0022
865661.4551,3.260800606,-0.0022
865721.4551,3.260801209,-0.0022
865781.4551,3.260801812,-0.0022
865841.4551,3.260802415,-0.0022
865901.4551,3.260803018,-0.0022
865961.4551,3.260803621,-0.0022
866021.4551,3.260804223,-0.0022
866081.4551,3.260804826,-0.0022
866141.4551,3.260805429,-0.0022
866201.4551,3.260806031,-0.0022
866261.4551,3.260806634,-0.0022
866321.4551,3.260807236,-0.0022
866381.4551,3.260807838,-0.0022
866441.4551,3.260808441,-0.0022
866501.4551,3.260809043,-0.0022
866561.4551,3.260809645,-0.0022
866621.4551,3.260810247,-0.0022
866681.4551,3.260810849,-0.0022
866741.4551,3.260811451,-0.0022
866801.4551,3.260812053,-0.0022
866861.4551,3.260812655,-0.0022
866921.4551,3.260813257,-0.0022
866981.4551,3.260813859,-0.0022
867041.4551,3.26081446,-0.0022
867101.4551,3.260815062,-0.0022
867161.4551,3.260815664,-0.0022
867221.4551,3.260816265,-0.0022
867281.4551,3.260816867,-0.0022
867341.4551,3.260817468,-0.0022
867401.4551,3.260818069,-0.0022
867461.4551,3.260818671,-0.0022
867521.4551,3.260819272,-0.0022
867581.4551,3.260819873,-0.0022
867641.4551,3.260820474,-0.0022
867701.4551,3.260821075,-0.0022
867761.4551,3.260821676,-0.0022
867821.4551,3.260822277,-0.0022
867881.4551,3.260822878,-0.0022
867941.4551,3.260823479,-0.0022
868001.4551,3.26082408,-0.0022
868061.4551,3.260824681,-0.0022
868121.4551,3.260825281,-0.0022
868181.4551,3.260825882,-0.0022
868241.4551,3.260826483,-0.0022
868301.4551,3.260827083,-0.0022
868361.4551,3.260827683,-0.0022
868421.4551,3.260828284,-0.0022
868481.4551,3.260828884,-0.0022
868541.4551,3.260829484,-0.0022
868601.4551,3.260830085,-0.0022
868661.4551,3.260830685,-0.0022
868721.4551,3.260831285,-0.0022
868781.4551,3.260831885,-0.0022
868841.4551,3.260832485,-0.0022
868901.4551,3.260833085,-0.0022
868961.4551,3.260833685,-0.0022
869021.4551,3.260834285,-0.0022
869081.4551,3.260834884,-0.0022
869141.4551,3.260835484,-0.0022
869201.4551,3.260836084,-0.0022
869261.4551,3.260836683,-0.0022
869321.4551,3.260837283,-0.0022
869381.4551,3.260837882,-0.0022
869441.4551,3.260838482,-0.0022
869501.4551,3.260839081,-0.0022
869561.4551,3.26083968,-0.0022
869621.4551,3.26084028,-0.0022
869681.4551,3.260840879,-0.0022
869741.4551,3.260841478,-0.0022
869801.4551,3.260842077,-0.0022
869861.4551,3.260842676,-0.0022
869921.4551,3.260843275,-0.0022
869981.4551,3.260843874,-0.0022
870041.4551,3.260844473,-0.0022
870101.4551,3.260845072,-0.0022
870161.4551,3.26084567,-0.0022
870221.4551,3.260846269,-0.0022
870281.4551,3.260846868,-0.0022
870341.4551,3.260847466,-0.0022
870401.4551,3.260848065,-0.0022
870461.4551,3.260848663,-0.0022
870521.4551,3.260849262,-0.0022
870581.4551,3.26084986,-0.0022
870641.4551,3.260850458,-0.0022
870701.4551,3.260851057,-0.0022
870761.4551,3.260851655,-0.0022
870821.4551,3.260852253,-0.0022
870881.4551,3.260852851,-0.0022
870941.4551,3.260853449,-0.0022
871001.4551,3.260854047,-0.0022
871061.4551,3.260854645,-0.0022
871121.4551,3.260855243,-0.0022
871181.4551,3.260855841,-0.0022
871241.4551,3.260856438,-0.0022
871301.4551,3.260857036,-0.0022
871361.4551,3.260857634,-0.0022
871421.4551,3.260858231,-0.0022
871481.4551,3.260858829,-0.0022
871541.4551,3.260859426,-0.0022
871601.4551,3.260860024,-0.0022
871661.4551,3.260860621,-0.0022
871721.4551,3.260861218,-0.0022
871781.4551,3.260861816,-0.0022
871841.4551,3.260862413,-0.0022
871901.4551,3.26086301,-0.0022
871961.4551,3.260863607,-0.0022
872021.4551,3.260864204,-0.0022
872081.4551,3.260864801,-0.0022
872141.4551,3.260865398,-0.0022
872201.4551,3.260865995,-0.0022
872261.4551,3.260866592,-0.0022
872321.4551,3.260867188,-0.0022
872381.4551,3.260867785,-0.0022
872441.4551,3.260868382,-0.0022
872501.4551,3.260868978,-0.0022
872561.4551,3.260869575,-0.0022
872621.4551,3.260870171,-0.0022
872681.4551,3.260870768,-0.0022
872741.4551,3.260871364,-0.0022
872801.4551,3.26087196,-0.0022
872861.4551,3.260872557,-0.0022
872921.4551,3.260873153,-0.0022
872981.4551,3.260873749,-0.0022
873041.4551,3.260874345,-0.0022
873101.4551,3.260874941,-0.0022
873161.4551,3.260875537,-0.0022
873221.4551,3.260876133,-0.0022
873281.4551,3.260876729,-0.0022
873341.4551,3.260877325,-0.0022
873401.4551,3.26087792,-0.0022
873461.4551,3.260878516,-0.0022
873521.4551,3.260879112,-0.0022
873581.4551,3.260879707,-0.0022
873641.4551,3.260880303,-0.0022
873701.4551,3.260880899,-0.0022
873761.4551,3.260881494,-0.0022
873821.4551,3.260882089,-0.0022
873881.4551,3.260882685,-0.0022
873941.4551,3.26088328,-0.0022
874001.4551,3.260883875,-0.0022
874061.4551,3.26088447,-0.0022
874121.4551,3.260885066,-0.0022
874181.4551,3.260885661,-0.0022
874241.4551,3.260886256,-0.0022
874301.4551,3.260886851,-0.0022
874361.4551,3.260887445,-0.0022
874421.4551,3.26088804,-0.0022
874481.4551,3.260888635,-0.0022
874541.4551,3.26088923,-0.0022
874601.4551,3.260889825,-0.0022
874661.4551,3.260890419,-0.0022
874721.4551,3.260891014,-0.0022
874781.4551,3.260891608,-0.0022
874841.4551,3.260892203,-0.0022
874901.4551,3.260892797,-0.0022
874961.4551,3.260893392,-0.0022
875021.4551,3.260893986,-0.0022
875081.4551,3.26089458,-0.0022
875141.4551,3.260895174,-0.0022
875201.4551,3.260895769,-0.0022
875261.4551,3.260896363,-0.0022
875321.4551,3.260896957,-0.0022
875381.4551,3.260897551,-0.0022
875441.4551,3.260898145,-0.0022
875501.4551,3.260898739,-0.0022
875561.4551,3.260899332,-0.0022
875621.4551,3.260899926,-0.0022
875681.4551,3.26090052,-0.0022
875741.4551,3.260901114,-0.0022
875801.4551,3.260901707,-0.0022
875861.4551,3.260902301,-0.0022
875921.4551,3.260902894,-0.0022
875981.4551,3.260903488,-0.0022
876041.4551,3.260904081,-0.0022
876101.4551,3.260904675,-0.0022
876161.4551,3.260905268,-0.0022
876221.4551,3.260905861,-0.0022
876281.4551,3.260906454,-0.0022
876341.4551,3.260907048,-0.0022
876401.4551,3.260907641,-0.0022
876461.4551,3.260908234,-0.0022
876521.4551,3.260908827,-0.0022
876581.4551,3.26090942,-0.0022
876641.4551,3.260910013,-0.0022
876701.4551,3.260910605,-0.0022
876761.4551,3.260911198,-0.0022
876821.4551,3.260911791,-0.0022
876881.4551,3.260912384,-0.0022
876941.4551,3.260912976,-0.0022
877001.4551,3.260913569,-0.0022
877061.4551,3.260914161,-0.0022
877121.4551,3.260914754,-0.0022
877181.4551,3.260915346,-0.0022
877241.4551,3.260915939,-0.0022
877301.4551,3.260916531,-0.0022
877361.4551,3.260917123,-0.0022
877421.4551,3.260917716,-0.0022
877481.4551,3.260918308,-0.0022
877541.4551,3.2609189,-0.0022
877601.4551,3.260919492,-0.0022
877661.4551,3.260920084,-0.0022
877721.4551,3.260920676,-0.0022
877781.4551,3.260921268,-0.0022
877841.4551,3.26092186,-0.0022
877901.4551,3.260922451,-0.0022
877961.4551,3.260923043,-0.0022
878021.4551,3.260923635,-0.0022
878081.4551,3.260924227,-0.0022
878141.4551,3.260924818,-0.0022
878201.4551,3.26092541,-0.0022
878261.4551,3.260926001,-0.0022
878321.4551,3.260926593,-0.0022
878381.4551,3.260927184,-0.0022
878441.4551,3.260927775,-0.0022
878501.4551,3.260928367,-0.0022
878561.4551,3.260928958,-0.0022
878621.4551,3.260929549,-0.0022
878681.4551,3.26093014,-0.0022
878741.4551,3.260930731,-0.0022
878801.4551,3.260931322,-0.0022
878861.4551,3.260931913,-0.0022
878921.4551,3.260932504,-0.0022
878981.4551,3.260933095,-0.0022
879041.4551,3.260933686,-0.0022
879101.4551,3.260934277,-0.0022
879161.4551,3.260934868,-0.0022
879221.4551,3.260935458,-0.0022
879281.4551,3.260936049,-0.0022
879341.4551,3.26093664,-0.0022
879401.4551,3.26093723,-0.0022
879461.4551,3.260937821,-0.0022
879521.4551,3.260938411,-0.0022
879581.4551,3.260939001,-0.0022
879641.4551,3.260939592,-0.0022
879701.4551,3.260940182,-0.0022
879761.4551,3.260940772,-0.0022
879821.4551,3.260941362,-0.0022
879881.4551,3.260941953,-0.0022
879941.4551,3.260942543,-0.0022
880001.4551,3.260943133,-0.0022
880061.4551,3.260943723,-0.0022
880121.4551,3.260944313,-0.0022
880181.4551,3.260944902,-0.0022
880241.4551,3.260945492,-0.0022
880301.4551,3.260946082,-0.0022
880361.4551,3.260946672,-0.0022
880421.4551,3.260947261,-0.0022
880481.4551,3.260947851,-0.0022
880541.4551,3.260948441,-0.0022
880601.4551,3.26094903,-0.0022
880661.4551,3.26094962,-0.0022
880721.4551,3.260950209,-0.0022
880781.4551,3.260950798,-0.0022
880841.4551,3.260951388,-0.0022
880901.4551,3.260951977,-0.0022
880961.4551,3.260952566,-0.0022
881021.4551,3.260953155,-0.0022
881081.4551,3.260953745,-0.0022
881141.4551,3.260954334,-0.0022
881201.4551,3.260954923,-0.0022
881261.4551,3.260955512,-0.0022
881321.4551,3.260956101,-0.0022
881381.4551,3.260956689,-0.0022
881441.4551,3.260957278,-0.0022
881501.4551,3.260957867,-0.0022
881561.4551,3.260958456,-0.0022
881621.4551,3.260959044,-0.0022
881681.4551,3.260959633,-0.0022
881741.4551,3.260960222,-0.0022
881801.4551,3.26096081,-0.0022
881861.4551,3.260961399,-0.0022
881921.4551,3.260961987,-0.0022
881981.4551,3.260962576,-0.0022
882041.4551,3.260963164,-0.0022
882101.4551,3.260963752,-0.0022
882161.4551,3.26096434,-0.0022
882221.4551,3.260964929,-0.0022
882281.4551,3.260965517,-0.0022
882341.4551,3.260966105,-0.0022
882401.4551,3.260966693,-0.0022
882461.4551,3.260967281,-0.0022
882521.4551,3.260967869,-0.0022
882581.4551,3.260968457,-0.0022
882641.4551,3.260969045,-0.0022
882701.4551,3.260969632,-0.0022
882761.4551,3.26097022,-0.0022
882821.4551,3.260970808,-0.0022
882881.4551,3.260971396,-0.0022
882941.4551,3.260971983,-0.0022
883001.4551,3.260972571,-0.0022
883061.4551,3.260973158,-0.0022
883121.4551,3.260973746,-0.0022
883181.4551,3.260974333,-0.0022
883241.4551,3.26097492,-0.0022
883301.4551,3.260975508,-0.0022
883361.4551,3.260976095,-0.0022
883421.4551,3.260976682,-0.0022
883481.4551,3.260977269,-0.0022
883541.4551,3.260977857,-0.0022
883601.4551,3.260978444,-0.0022
883661.4551,3.260979031,-0.0022
883721.4551,3.260979618,-0.0022
883781.4551,3.260980205,-0.0022
883841.4551,3.260980791,-0.0022
883901.4551,3.260981378,-0.0022
883961.4551,3.260981965,-0.0022
884021.4551,3.260982552,-0.0022
884081.4551,3.260983138,-0.0022
884141.4551,3.260983725,-0.0022
884201.4551,3.260984312,-0.0022
884261.4551,3.260984898,-0.0022
884321.4551,3.260985485,-0.0022
884381.4551,3.260986071,-0.0022
884441.4551,3.260986658,-0.0022
884501.4551,3.260987244,-0.0022
884561.4551,3.26098783,-0.0022
884621.4551,3.260988417,-0.0022
884681.4551,3.260989003,-0.0022
884741.4551,3.260989589,-0.0022
884801.4551,3.260990175,-0.0022
884861.4551,3.260990761,-0.0022
884921.4551,3.260991347,-0.0022
884981.4551,3.260991933,-0.0022
885041.4551,3.260992519,-0.0022
885101.4551,3.260993105,-0.0022
885161.4551,3.260993691,-0.0022
885221.4551,3.260994277,-0.0022
885281.4551,3.260994862,-0.0022
885341.4551,3.260995448,-0.0022
885401.4551,3.260996034,-0.0022
885461.4551,3.260996619,-0.0022
885521.4551,3.260997205,-0.0022
885581.4551,3.26099779,-0.0022
885641.4551,3.260998376,-0.0022
885701.4551,3.260998961,-0.0022
885761.4551,3.260999546,-0.0022
885821.4551,3.261000132,-0.0022
885881.4551,3.261000717,-0.0022
885941.4551,3.261001302,-0.0022
886001.4551,3.261001887,-0.0022
886061.4551,3.261002473,-0.0022
886121.4551,3.261003058,-0.0022
886181.4551,3.261003643,-0.0022
886241.4551,3.261004228,-0.0022
886301.4551,3.261004813,-0.0022
886361.4551,3.261005397,-0.0022
886421.4551,3.261005982,-0.0022
886481.4551,3.261006567,-0.0022
886541.4551,3.261007152,-0.0022
886601.4551,3.261007737,-0.0022
886661.4551,3.261008321,-0.0022
886721.4551,3.261008906,-0.0022
886781.4551,3.26100949,-0.0022
886841.4551,3.261010075,-0.0022
886901.4551,3.261010659,-0.0022
886961.4551,3.261011244,-0.0022
887021.4551,3.261011828,-0.0022
887081.4551,3.261012413,-0.0022
887141.4551,3.261012997,-0.0022
887201.4551,3.261013581,-0.0022
887261.4551,3.261014165,-0.0022
887321.4551,3.261014749,-0.0022
887381.4551,3.261015334,-0.0022
887441.4551,3.261015918,-0.0022
887501.4551,3.261016502,-0.0022
887561.4551,3.261017086,-0.0022
887621.4551,3.26101767,-0.0022
887681.4551,3.261018253,-0.0022
887741.4551,3.261018837,-0.0022
887801.4551,3.261019421,-0.0022
887861.4551,3.261020005,-0.0022
887921.4551,3.261020588,-0.0022
887981.4551,3.261021172,-0.0022
888041.4551,3.261021756,-0.0022
888101.4551,3.261022339,-0.0022
888161.4551,3.261022923,-0.0022
888221.4551,3.261023506,-0.0022
888281.4551,3.26102409,-0.0022
888341.4551,3.261024673,-0.0022
888401.4551,3.261025256,-0.0022
888461.4551,3.26102584,-0.0022
888521.4551,3.261026423,-0.0022
888581.4551,3.261027006,-0.0022
888641.4551,3.261027589,-0.0022
888701.4551,3.261028172,-0.0022
888761.4551,3.261028755,-0.0022
888821.4551,3.261029338,-0.0022
888881.4551,3.261029921,-0.0022
888941.4551,3.261030504,-0.0022
889001.4551,3.261031087,-0.0022
889061.4551,3.26103167,-0.0022
889121.4551,3.261032253,-0.0022
889181.4551,3.261032835,-0.0022
889241.4551,3.261033418,-0.0022
889301.4551,3.261034001,-0.0022
889361.4551,3.261034583,-0.0022
889421.4551,3.261035166,-0.0022
889481.4551,3.261035749,-0.0022
889541.4551,3.261036331,-0.0022
889601.4551,3.261036913,-0.0022
889661.4551,3.261037496,-0.0022
889721.4551,3.261038078,-0.0022
889781.4551,3.26103866,-0.0022
889841.4551,3.261039243,-0.0022
889901.4551,3.261039825,-0.0022
889961.4551,3.261040407,-0.0022
890021.4551,3.261040989,-0.0022
890081.4551,3.261041571,-0.0022
890141.4551,3.261042153,-0.0022
890201.4551,3.261042735,-0.0022
890261.4551,3.261043317,-0.0022
890321.4551,3.261043899,-0.0022
890381.4551,3.261044481,-0.0022
890441.4551,3.261045063,-0.0022
890501.4551,3.261045644,-0.0022
890561.4551,3.261046226,-0.0022
890621.4551,3.261046808,-0.0022
890681.4551,3.261047389,-0.0022
890741.4551,3.261047971,-0.0022
890801.4551,3.261048553,-0.0022
890861.4551,3.261049134,-0.0022
890921.4551,3.261049715,-0.0022
890981.4551,3.261050297,-0.0022
891041.4551,3.261050878,-0.0022
891101.4551,3.26105146,-0.0022
891161.4551,3.261052041,-0.0022
891221.4551,3.261052622,-0.0022
891281.4551,3.261053203,-0.0022
891341.4551,3.261053784,-0.0022
891401.4551,3.261054365,-0.0022
891461.4551,3.261054947,-0.0022
891521.4551,3.261055528,-0.0022
891581.4551,3.261056108,-0.0022
891641.4551,3.261056689,-0.0022
891701.4551,3.26105727,-0.0022
891761.4551,3.261057851,-0.0022
891821.4551,3.261058432,-0.0022
891881.4551,3.261059013,-0.0022
891941.4551,3.261059593,-0.0022
892001.4551,3.261060174,-0.0022
892061.4551,3.261060755,-0.0022
892121.4551,3.261061335,-0.0022
892181.4551,3.261061916,-0.0022
892241.4551,3.261062496,-0.0022
892301.4551,3.261063077,-0.0022
892361.4551,3.261063657,-0.0022
892421.4551,3.261064237,-0.0022
892481.4551,3.261064818,-0.0022
892541.4551,3.261065398,-0.0022
892601.4551,3.261065978,-0.0022
892661.4551,3.261066558,-0.0022
892721.4551,3.261067139,-0.0022
892781.4551,3.261067719,-0.0022
892841.4551,3.261068299,-0.0022
892901.4551,3.261068879,-0.0022
892961.4551,3.261069459,-0.0022
893021.4551,3.261070039,-0.0022
893081.4551,3.261070618,-0.0022
893141.4551,3.261071198,-0.0022
893201.4551,3.261071778,-0.0022
893261.4551,3.261072358,-0.0022
893321.4551,3.261072938,-0.0022
893381.4551,3.261073517,-0.0022
893441.4551,3.261074097,-0.0022
893501.4551,3.261074676,-0.0022
893561.4551,3.261075256,-0.0022
893621.4551,3.261075835,-0.0022
893681.4551,3.261076415,-0.0022
893741.4551,3.261076994,-0.0022
893801.4551,3.261077574,-0.0022
893861.4551,3.261078153,-0.0022
893921.4551,3.261078732,-0.0022
893981.4551,3.261079312,-0.0022
894041.4551,3.261079891,-0.0022
894101.4551,3.26108047,-0.0022
894161.4551,3.261081049,-0.0022
894221.4551,3.261081628,-0.0022
894281.4551,3.261082207,-0.0022
894341.4551,3.261082786,-0.0022
894401.4551,3.261083365,-0.0022
894461.4551,3.261083944,-0.0022
894521.4551,3.261084523,-0.0022
894581.4551,3.261085102,-0.0022
894641.4551,3.26108568,-0.0022
894701.4551,3.261086259,-0.0022
894761.4551,3.261086838,-0.0022
894821.4551,3.261087416,-0.0022
894881.4551,3.261087995,-0.0022
894941.4551,3.261088574,-0.0022
895001.4551,3.261089152,-0.0022
895061.4551,3.261089731,-0.0022
895121.4551,3.261090309,-0.0022
895181.4551,3.261090887,-0.0022
895241.4551,3.261091466,-0.0022
895301.4551,3.261092044,-0.0022
895361.4551,3.261092622,-0.0022
895421.4551,3.261093201,-0.0022
895481.4551,3.261093779,-0.0022
895541.4551,3.261094357,-0.0022
895601.4551,3.261094935,-0.0022
895661.4551,3.261095513,-0.0022
895721.4551,3.261096091,-0.0022
895781.4551,3.261096669,-0.0022
895841.4551,3.261097247,-0.0022
895901.4551,3.261097825,-0.0022
895961.4551,3.261098403,-0.0022
896021.4551,3.261098981,-0.0022
896081.4551,3.261099558,-0.0022
896141.4551,3.261100136,-0.0022
896201.4551,3.261100714,-0.0022
896261.4551,3.261101292,-0.0022
896321.4551,3.261101869,-0.0022
896381.4551,3.261102447,-0.0022
896441.4551,3.261103024,-0.0022
896501.4551,3.261103602,-0.0022
896561.4551,3.261104179,-0.0022
896621.4551,3.261104757,-0.0022
896681.4551,3.261105334,-0.0022
896741.4551,3.261105911,-0.0022
896801.4551,3.261106489,-0.0022
896861.4551,3.261107066,-0.0022
896921.4551,3.261107643,-0.0022
896981.4551,3.26110822,-0.0022
897041.4551,3.261108797,-0.0022
897101.4551,3.261109374,-0.0022
897161.4551,3.261109951,-0.0022
897221.4551,3.261110528,-0.0022
897281.4551,3.261111105,-0.0022
897341.4551,3.261111682,-0.0022
897401.4551,3.261112259,-0.0022
897461.4551,3.261112836,-0.0022
897521.4551,3.261113413,-0.0022
897581.4551,3.26111399,-0.0022
897641.4551,3.261114566,-0.0022
