,discharge_energy_wh,charge_capacity_ah,V,discharge_capacity_ah,step_index,step_time_s,charge_energy_wh,I,t,cycle_index,datetime
19395,15.24291597,1.04E-10,3.054637671,4.123943313,26,1.50E-06,3.19E-10,0.250253171,154554.6255,26,2022-12-08 08:12:41-05:00
19396,15.24291597,0.000201715,3.056750059,4.123943313,26,2.90353,0.000616425,0.250253171,154557.529,26,2022-12-08 08:12:44-05:00
19397,15.24291597,0.000579881,3.058862448,4.123943313,26,8.3472791,0.001772729,0.250253171,154562.9728,26,2022-12-08 08:12:50-05:00
19398,15.24291597,0.001047113,3.061137199,4.123943313,26,15.0734007,0.003202402,0.250076681,154569.6989,26,2022-12-08 08:12:56-05:00
19399,15.24291597,0.001478251,3.063249588,4.123943313,26,21.2799936,0.004522584,0.250076681,154575.9055,26,2022-12-08 08:13:03-05:00
19400,15.24291597,0.001948008,3.065361977,4.123943313,26,28.0423691,0.005962007,0.250076681,154582.6679,26,2022-12-08 08:13:09-05:00
19401,15.24291597,0.00242027,3.067474365,4.123943313,26,34.8411185,0.007410093,0.250253171,154589.4666,26,2022-12-08 08:13:16-05:00
19402,15.24291597,0.002915593,3.069586754,4.123943313,26,41.9710648,0.008929933,0.249900222,154596.5966,26,2022-12-08 08:13:23-05:00
19403,15.24291597,0.00343373,3.071699142,4.123943313,26,49.4297784,0.010520869,0.250076681,154604.0553,26,2022-12-08 08:13:31-05:00
19404,15.24291597,0.003921291,3.073811531,4.123943313,26,56.4487743,0.012018941,0.250253171,154611.0743,26,2022-12-08 08:13:38-05:00
19405,15.24291597,0.004485694,3.075923681,4.123943313,26,64.5731952,0.013754305,0.250076681,154619.1987,26,2022-12-08 08:13:46-05:00
19406,15.24291597,0.004980634,3.07803607,4.123943313,26,71.6981013,0.015277138,0.250253171,154626.3236,26,2022-12-08 08:13:53-05:00
19407,15.24291597,0.005596775,3.080148458,4.123943313,26,80.5673729,0.017174137,0.249900222,154635.1929,26,2022-12-08 08:14:02-05:00
19408,15.24291597,0.006143917,3.082260847,4.123943313,26,88.4455012,0.018859739,0.250076681,154643.071,26,2022-12-08 08:14:10-05:00
19409,15.24291597,0.006710431,3.084373236,4.123943313,26,96.6009078,0.020606411,0.250076681,154651.2264,26,2022-12-08 08:14:18-05:00
19410,15.24291597,0.007272571,3.086485624,4.123943313,26,104.6934239,0.022340786,0.250076681,154659.3189,26,2022-12-08 08:14:26-05:00
19411,15.24291597,0.007873584,3.088598013,4.123943313,26,113.3453417,0.024196379,0.250253171,154667.9708,26,2022-12-08 08:14:35-05:00
19412,15.24291597,0.008431992,3.090710402,4.123943313,26,121.3839196,0.025921609,0.250253171,154676.0094,26,2022-12-08 08:14:43-05:00
19413,15.24291597,0.009011398,3.092822552,4.123943313,26,129.7250189,0.027712906,0.250076681,154684.3505,26,2022-12-08 08:14:51-05:00
19414,15.24291597,0.009597292,3.09493494,4.123943313,26,138.1596426,0.029525467,0.250253171,154692.7851,26,2022-12-08 08:15:00-05:00
19415,15.24291597,0.010215809,3.097047329,4.123943313,26,147.0632585,0.03144026,0.250253171,154701.6888,26,2022-12-08 08:15:08-05:00
19416,15.24291597,0.010867871,3.099159718,4.123943313,26,156.4497369,0.033460363,0.250253171,154711.0752,26,2022-12-08 08:15:18-05:00
19417,15.24291597,0.011426694,3.101272106,4.123943313,26,164.494175,0.035192769,0.250076681,154719.1197,26,2022-12-08 08:15:26-05:00
19418,15.24291597,0.012078135,3.103384495,4.123943313,26,173.8718137,0.037213643,0.250076681,154728.4973,26,2022-12-08 08:15:35-05:00
19419,15.24291597,0.012688168,3.105496883,4.123943313,26,182.653791,0.039107357,0.250253171,154737.2793,26,2022-12-08 08:15:44-05:00
19420,15.24291597,0.013315414,3.107609272,4.123943313,26,191.6827749,0.041055809,0.250253171,154746.3083,26,2022-12-08 08:15:53-05:00
19421,15.24291597,0.013998077,3.109721422,4.123943313,26,201.5100291,0.043177876,0.250076681,154756.1355,26,2022-12-08 08:16:03-05:00
19422,15.24291597,0.014635773,3.111833811,4.123943313,26,210.6899448,0.045161545,0.250076681,154765.3154,26,2022-12-08 08:16:12-05:00
19423,15.24291597,0.015295847,3.113946199,4.123943313,26,220.1916024,0.047216215,0.250076681,154774.8171,26,2022-12-08 08:16:22-05:00
19424,15.24291597,0.015939195,3.116058588,4.123943313,26,229.453126,0.049220154,0.250076681,154784.0786,26,2022-12-08 08:16:31-05:00
19425,15.24291597,0.016601004,3.118170977,4.123943313,26,238.9800651,0.051282968,0.250076681,154793.6056,26,2022-12-08 08:16:40-05:00
19426,15.24291597,0.017296979,3.120120764,4.123943313,26,248.9989565,0.053453747,0.250253171,154803.6245,26,2022-12-08 08:16:50-05:00
19427,15.24291597,0.017914462,3.122233152,4.123943313,26,257.8878399,0.055380977,0.250253171,154812.5133,26,2022-12-08 08:16:59-05:00
19428,15.24291597,0.018596313,3.124345541,4.123943313,26,267.7032537,0.057510472,0.250076681,154822.3288,26,2022-12-08 08:17:09-05:00
19429,15.24291597,0.019292795,3.126295328,4.123943313,26,277.7296767,0.059687126,0.250076681,154832.3552,26,2022-12-08 08:17:19-05:00
19430,15.24291597,0.019968343,3.128407717,4.123943313,26,287.454979,0.061799746,0.250076681,154842.0805,26,2022-12-08 08:17:29-05:00
19431,15.24291597,0.020662539,3.130520105,4.123943313,26,297.4483187,0.063972112,0.250253171,154852.0738,26,2022-12-08 08:17:39-05:00
19432,15.24291597,0.021359045,3.132469893,4.123943313,26,307.4736307,0.066153155,0.250253171,154862.0991,26,2022-12-08 08:17:49-05:00
19433,15.24291597,0.022012179,3.134582281,4.123943313,26,316.8756426,0.068199668,0.250253171,154871.5011,26,2022-12-08 08:17:58-05:00
19434,15.24291597,0.022707678,3.136369705,4.123943313,26,326.8877405,0.070380294,0.250076681,154881.5132,26,2022-12-08 08:18:08-05:00
19435,15.24291597,0.023401115,3.138482094,4.123943313,26,336.8697053,0.07255583,0.250253171,154891.4952,26,2022-12-08 08:18:18-05:00
19436,15.24291597,0.024095956,3.140269518,4.123943313,26,346.8722174,0.074737168,0.250076681,154901.4977,26,2022-12-08 08:18:28-05:00
19437,15.24291597,0.024767123,3.142381907,4.123943313,26,356.5336942,0.076845465,0.250076681,154911.1592,26,2022-12-08 08:18:38-05:00
19438,15.24291597,0.02546217,3.144169331,4.123943313,26,366.5389745,0.079030124,0.249900222,154921.1645,26,2022-12-08 08:18:48-05:00
19439,15.24291597,0.02614973,3.146281481,4.123943313,26,376.4364192,0.081192581,0.250076681,154931.0619,26,2022-12-08 08:18:58-05:00
19440,15.24291597,0.026845143,3.148068905,4.123943313,26,386.446588,0.083381088,0.250076681,154941.0721,26,2022-12-08 08:19:08-05:00
19441,15.24291597,0.027540977,3.15001893,4.123943313,26,396.4637225,0.085572112,0.250076681,154951.0892,26,2022-12-08 08:19:18-05:00
19442,15.24291597,0.028236226,3.151643753,4.123943313,26,406.4720685,0.087762711,0.250076681,154961.0976,26,2022-12-08 08:19:28-05:00
19443,15.24291597,0.028907893,3.153756142,4.123943313,26,416.1404676,0.08988026,0.250253171,154970.766,26,2022-12-08 08:19:38-05:00
19444,15.24291597,0.029602606,3.155543566,4.123943313,26,426.1407634,0.092071746,0.249900222,154980.7663,26,2022-12-08 08:19:48-05:00
19445,15.24291597,0.03029844,3.157168388,4.123943313,26,436.1580482,0.094268035,0.250076681,154990.7836,26,2022-12-08 08:19:58-05:00
19446,15.24291597,0.030976867,3.159280777,4.123943313,26,445.923842,0.096410611,0.250253171,155000.5493,26,2022-12-08 08:20:07-05:00
19447,15.24291597,0.031671674,3.160743237,4.123943313,26,455.9257321,0.098606167,0.250076681,155010.5512,26,2022-12-08 08:20:17-05:00
19448,15.24291597,0.032367431,3.162530422,4.123943313,26,465.9410891,0.100805946,0.250076681,155020.5666,26,2022-12-08 08:20:27-05:00
19449,15.24291597,0.033057988,3.164642811,4.123943313,26,475.8815054,0.10299054,0.250076681,155030.507,26,2022-12-08 08:20:37-05:00
19450,15.24291597,0.033753825,3.166267633,4.123943313,26,485.8986419,0.105193089,0.250076681,155040.5241,26,2022-12-08 08:20:47-05:00
19451,15.24291597,0.03444853,3.167892694,4.123943313,26,495.8992042,0.107393255,0.250253171,155050.5247,26,2022-12-08 08:20:57-05:00
19452,15.24291597,0.035145174,3.169680119,4.123943313,26,505.9274778,0.109600774,0.250076681,155060.553,26,2022-12-08 08:21:07-05:00
19453,15.24291597,0.035839995,3.171467304,4.123943313,26,515.9295359,0.111803729,0.250076681,155070.555,26,2022-12-08 08:21:17-05:00
19454,15.24291597,0.036536022,3.173092365,4.123943313,26,525.9497497,0.114011685,0.250076681,155080.5753,26,2022-12-08 08:21:27-05:00
19455,15.24291597,0.037231274,3.174879789,4.123943313,26,535.9591055,0.116218383,0.250076681,155090.5846,26,2022-12-08 08:21:37-05:00
19456,15.24291597,0.037927455,3.176504612,4.123943313,26,545.9803285,0.118429228,0.250076681,155100.6058,26,2022-12-08 08:21:47-05:00
19457,15.24291597,0.038622929,3.178129435,4.123943313,26,555.9926242,0.120638977,0.250076681,155110.6181,26,2022-12-08 08:21:57-05:00
19458,15.24291597,0.039319067,3.179754257,4.123943313,26,566.0139554,0.122851997,0.250076681,155120.6395,26,2022-12-08 08:22:07-05:00
19459,15.24291597,0.040014162,3.181704283,4.123943313,26,576.0201722,0.125062862,0.250076681,155130.6457,26,2022-12-08 08:22:17-05:00
19460,15.24291597,0.040709694,3.183004141,4.123943313,26,586.0334648,0.127276242,0.249900222,155140.659,26,2022-12-08 08:22:27-05:00
19461,15.24291597,0.041404977,3.184791565,4.123943313,26,596.0428166,0.129489973,0.250076681,155150.6683,26,2022-12-08 08:22:37-05:00
19462,15.24291597,0.042100215,3.186254025,4.123943313,26,606.0521021,0.131704697,0.249900222,155160.6776,26,2022-12-08 08:22:47-05:00
19463,15.24291597,0.042795893,3.18804121,4.123943313,26,616.0663262,0.133921958,0.250076681,155170.6918,26,2022-12-08 08:22:57-05:00
19464,15.24291597,0.043492286,3.189666271,4.123943313,26,626.0916445,0.136142607,0.250253171,155180.7171,26,2022-12-08 08:23:08-05:00
19465,15.24291597,0.044188192,3.191128492,4.123943313,26,636.1100403,0.138362797,0.250253171,155190.7355,26,2022-12-08 08:23:18-05:00
19466,15.24291597,0.044882962,3.192590952,4.123943313,26,646.1111798,0.140580474,0.250076681,155200.7367,26,2022-12-08 08:23:28-05:00
19467,15.24291597,0.045579643,3.194378376,4.123943313,26,656.1404564,0.142805338,0.250253171,155210.766,26,2022-12-08 08:23:38-05:00
19468,15.24291597,0.0462759,3.196003199,4.123943313,26,666.1637484,0.145029929,0.250076681,155220.7893,26,2022-12-08 08:23:48-05:00
19469,15.24291597,0.04697237,3.19762826,4.123943313,26,676.1900464,0.147256294,0.250253171,155230.8155,26,2022-12-08 08:23:58-05:00
19470,15.24291597,0.047667635,3.198928118,4.123943313,26,686.198714,0.149479863,0.250076681,155240.8242,26,2022-12-08 08:24:08-05:00
19471,15.24291597,0.048285534,3.200227976,4.123943313,26,696.2166715,0.151456897,0.249900222,155250.8422,26,2022-12-08 08:24:18-05:00
19472,15.24291597,0.049059963,3.2020154,4.123943313,26,706.2448869,0.153935844,0.250253171,155260.8704,26,2022-12-08 08:24:28-05:00
19473,15.24291597,0.049756218,3.203315258,4.123943313,26,716.2664985,0.156165736,0.250076681,155270.892,26,2022-12-08 08:24:38-05:00
19474,15.24291597,0.05045088,3.204940081,4.123943313,26,726.2674789,0.158391578,0.250076681,155280.893,26,2022-12-08 08:24:48-05:00
19475,15.24291597,0.051145787,3.206565142,4.123943313,26,736.2707535,0.160619245,0.250253171,155290.8963,26,2022-12-08 08:24:58-05:00
19476,15.24291597,0.051841764,3.207865,4.123943313,26,746.2892,0.162851377,0.250076681,155300.9147,26,2022-12-08 08:25:08-05:00
19477,15.24291597,0.05253817,3.209327459,4.123943313,26,756.3142599,0.16508588,0.250253171,155310.9398,26,2022-12-08 08:25:18-05:00
19478,15.24291597,0.053233288,3.21078968,4.123943313,26,766.3209088,0.167317277,0.250076681,155320.9464,26,2022-12-08 08:25:28-05:00
19479,15.24291597,0.053928136,3.212089777,4.123943313,26,776.3239875,0.1695488,0.249900222,155330.9495,26,2022-12-08 08:25:38-05:00
19480,15.24291597,0.054623832,3.2137146,4.123943313,26,786.3381892,0.171784063,0.250076681,155340.9637,26,2022-12-08 08:25:48-05:00
19481,15.24291597,0.055319547,3.215177059,4.123943313,26,796.3528807,0.174020382,0.250076681,155350.9784,26,2022-12-08 08:25:58-05:00
19482,15.24291597,0.056015928,3.21663928,4.123943313,26,806.3781075,0.176259826,0.250253171,155361.0036,26,2022-12-08 08:26:08-05:00
19483,15.24291597,0.056712515,3.217939377,4.123943313,26,816.4060609,0.178500933,0.249900222,155371.0316,26,2022-12-08 08:26:18-05:00
19484,15.24291597,0.057407562,3.219401598,4.123943313,26,826.4113044,0.180738058,0.250076681,155381.0368,26,2022-12-08 08:26:28-05:00
19485,15.24291597,0.058103112,3.220701694,4.123943313,26,836.4235504,0.182977789,0.249900222,155391.0491,26,2022-12-08 08:26:38-05:00
19486,15.24291597,0.058798155,3.222001553,4.123943313,26,846.4290104,0.185216852,0.249900222,155401.0545,26,2022-12-08 08:26:48-05:00
19487,15.24291597,0.059493716,3.223464012,4.123943313,26,856.4421014,0.187458547,0.249900222,155411.0676,26,2022-12-08 08:26:58-05:00
19488,15.24291597,0.060188563,3.224926233,4.123943313,26,866.4444214,0.189698882,0.250076681,155421.0699,26,2022-12-08 08:27:08-05:00
19489,15.24291597,0.06088403,3.22622633,4.123943313,26,876.4556574,0.191942193,0.250076681,155431.0812,26,2022-12-08 08:27:18-05:00
19490,15.24291597,0.061580355,3.227688551,4.123943313,26,886.4790495,0.194189215,0.250253171,155441.1046,26,2022-12-08 08:27:28-05:00
19491,15.24291597,0.06227693,3.228826046,4.123943313,26,896.5063621,0.196437986,0.250076681,155451.1319,26,2022-12-08 08:27:38-05:00
19492,15.24291597,0.062973701,3.230288506,4.123943313,26,906.5365161,0.198688327,0.250253171,155461.162,26,2022-12-08 08:27:48-05:00
19493,15.24291597,0.063669152,3.231588364,4.123943313,26,916.5480012,0.200935329,0.250076681,155471.1735,26,2022-12-08 08:27:58-05:00
19494,15.24291597,0.064364852,3.232888222,4.123943313,26,926.5622295,0.203184068,0.250076681,155481.1877,26,2022-12-08 08:28:08-05:00
19495,15.24291597,0.065060447,3.234350681,4.123943313,26,936.5745058,0.205433387,0.250253171,155491.2,26,2022-12-08 08:28:18-05:00
19496,15.24291597,0.065756768,3.235650539,4.123943313,26,946.5977844,0.207685974,0.250076681,155501.2233,26,2022-12-08 08:28:28-05:00
19497,15.24291597,0.066453547,3.236950636,4.123943313,26,956.6279556,0.209940947,0.250076681,155511.2535,26,2022-12-08 08:28:38-05:00
19498,15.24291597,0.067149673,3.238250494,4.123943313,26,966.6491703,0.212194721,0.249900222,155521.2747,26,2022-12-08 08:28:48-05:00
19499,15.24291597,0.067845513,3.239550352,4.123943313,26,976.6655753,0.214448474,0.250253171,155531.2911,26,2022-12-08 08:28:58-05:00
19500,15.24291597,0.068541535,3.240687847,4.123943313,26,986.6848328,0.216703704,0.250076681,155541.3103,26,2022-12-08 08:29:08-05:00
19501,15.24291597,0.069237191,3.242150068,4.123943313,26,996.6989903,0.218958642,0.250253171,155551.3245,26,2022-12-08 08:29:18-05:00
19502,15.24291597,0.069932443,3.243287563,4.123943313,26,1006.707328,0.22121316,0.250076681,155561.3328,26,2022-12-08 08:29:28-05:00
19503,15.24291597,0.070628707,3.244425058,4.123943313,26,1016.729578,0.223471837,0.249900222,155571.3551,26,2022-12-08 08:29:38-05:00
19504,15.24291597,0.071323401,3.245887518,4.123943313,26,1026.72988,0.225726178,0.249900222,155581.3554,26,2022-12-08 08:29:48-05:00
19505,15.24291597,0.072019975,3.247187376,4.123943313,26,1036.757339,0.227987549,0.250076681,155591.3828,26,2022-12-08 08:29:58-05:00
19506,15.24291597,0.072715683,3.248324871,4.123943313,26,1046.772631,0.230246953,0.250076681,155601.3981,26,2022-12-08 08:30:08-05:00
19507,15.24291597,0.073411463,3.249462128,4.123943313,26,1056.788956,0.232507469,0.250076681,155611.4145,26,2022-12-08 08:30:18-05:00
19508,15.24291597,0.07410638,3.250761986,4.123943313,26,1066.792309,0.234766029,0.250076681,155621.4178,26,2022-12-08 08:30:28-05:00
19509,15.24291597,0.074802102,3.251899481,4.123943313,26,1076.808353,0.237028067,0.250076681,155631.4339,26,2022-12-08 08:30:38-05:00
19510,15.24291597,0.075497226,3.253199339,4.123943313,26,1086.814573,0.239289008,0.250253171,155641.4401,26,2022-12-08 08:30:48-05:00
19511,15.24291597,0.076192367,3.254499435,4.123943313,26,1096.821884,0.241550854,0.250253171,155651.4474,26,2022-12-08 08:30:58-05:00
19512,15.24291597,0.076887054,3.255636692,4.123943313,26,1106.822384,0.243812052,0.250076681,155661.4479,26,2022-12-08 08:31:08-05:00
19513,15.24291597,0.077581922,3.256774187,4.123943313,26,1116.82541,0.246074687,0.249900222,155671.4509,26,2022-12-08 08:31:18-05:00
19514,15.24291597,0.078277319,3.258074045,4.123943313,26,1126.835715,0.248339871,0.250076681,155681.4612,26,2022-12-08 08:31:28-05:00
19515,15.24291597,0.07897284,3.25921154,4.123943313,26,1136.848016,0.250606297,0.250253171,155691.4735,26,2022-12-08 08:31:38-05:00
19516,15.24291597,0.079668415,3.260349035,4.123943313,26,1146.861344,0.252873719,0.250076681,155701.4868,26,2022-12-08 08:31:48-05:00
19517,15.24291597,0.080364187,3.261648893,4.123943313,26,1156.87771,0.255142614,0.250253171,155711.5032,26,2022-12-08 08:31:58-05:00
19518,15.24291597,0.081059606,3.262786388,4.123943313,26,1166.888894,0.257411171,0.250076681,155721.5144,26,2022-12-08 08:32:08-05:00
19519,15.24291597,0.081755012,3.263923645,4.123943313,26,1176.899511,0.259680504,0.250253171,155731.525,26,2022-12-08 08:32:18-05:00
19520,15.24291597,0.082451636,3.26506114,4.123943313,26,1186.92775,0.261954636,0.249900222,155741.5533,26,2022-12-08 08:32:28-05:00
19521,15.24291597,0.083147705,3.266360998,4.123943313,26,1196.94771,0.264227722,0.250076681,155751.5732,26,2022-12-08 08:32:38-05:00
19522,15.24291597,0.083844468,3.267335892,4.123943313,26,1206.977954,0.266503916,0.250076681,155761.6035,26,2022-12-08 08:32:48-05:00
19523,15.24291597,0.084541075,3.268635988,4.123943313,26,1217.005306,0.268780391,0.250076681,155771.6308,26,2022-12-08 08:32:58-05:00
19524,15.24291597,0.085236115,3.269773245,4.123943313,26,1227.010612,0.271052559,0.250076681,155781.6361,26,2022-12-08 08:33:08-05:00
19525,15.24291597,0.08593196,3.270748377,4.123943313,26,1237.027063,0.273328133,0.250076681,155791.6526,26,2022-12-08 08:33:18-05:00
19526,15.24291597,0.086627683,3.271885633,4.123943313,26,1247.041409,0.275604095,0.249900222,155801.6669,26,2022-12-08 08:33:28-05:00
19527,15.24291597,0.087324226,3.273023129,4.123943313,26,1257.067539,0.277883526,0.249900222,155811.693,26,2022-12-08 08:33:38-05:00
19528,15.24291597,0.088020804,3.274160624,4.123943313,26,1267.093901,0.280163854,0.250076681,155821.7194,26,2022-12-08 08:33:48-05:00
19529,15.24291597,0.088715493,3.27529788,4.123943313,26,1277.094057,0.282438776,0.250076681,155831.7196,26,2022-12-08 08:33:58-05:00
19530,15.24291597,0.089411208,3.276435375,4.123943313,26,1287.109432,0.284717831,0.250076681,155841.7349,26,2022-12-08 08:34:09-05:00
19531,15.24291597,0.090106391,3.27757287,4.123943313,26,1297.116741,0.286995931,0.250076681,155851.7422,26,2022-12-08 08:34:19-05:00
19532,15.24291597,0.090802123,3.278710127,4.123943313,26,1307.131845,0.289276574,0.250076681,155861.7573,26,2022-12-08 08:34:29-05:00
19533,15.24291597,0.091497876,3.279685259,4.123943313,26,1317.148028,0.291558062,0.250076681,155871.7735,26,2022-12-08 08:34:39-05:00
19534,15.24291597,0.092194183,3.280660152,4.123943313,26,1327.171433,0.293842127,0.250076681,155881.7969,26,2022-12-08 08:34:49-05:00
19535,15.24291597,0.092889209,3.281960011,4.123943313,26,1337.175951,0.29612275,0.249900222,155891.8015,26,2022-12-08 08:34:59-05:00
19536,15.24291597,0.093585046,3.282934904,4.123943313,26,1347.193201,0.298406803,0.250076681,155901.8187,26,2022-12-08 08:35:09-05:00
19537,15.24291597,0.094281544,3.283909798,4.123943313,26,1357.220267,0.300693758,0.249900222,155911.8458,26,2022-12-08 08:35:19-05:00
19538,15.24291597,0.094977836,3.285209894,4.123943313,26,1367.242572,0.302980798,0.250253171,155921.8681,26,2022-12-08 08:35:29-05:00
19539,15.24291597,0.095672867,3.286184788,4.123943313,26,1377.24772,0.305264432,0.250076681,155931.8732,26,2022-12-08 08:35:39-05:00
19540,15.24291597,0.096369331,3.287159681,4.123943313,26,1387.274286,0.307553475,0.250076681,155941.8998,26,2022-12-08 08:35:49-05:00
19541,15.24291597,0.097065887,3.288297176,4.123943313,26,1397.301348,0.309843591,0.250253171,155951.9269,26,2022-12-08 08:35:59-05:00
19542,15.24291597,0.097762432,3.289434433,4.123943313,26,1407.328657,0.312134408,0.250076681,155961.9542,26,2022-12-08 08:36:09-05:00
19543,15.24291597,0.098458793,3.290409565,4.123943313,26,1417.352941,0.314425358,0.250076681,155971.9784,26,2022-12-08 08:36:19-05:00
19544,15.24291597,0.099153646,3.291384459,4.123943313,26,1427.35535,0.316712076,0.250076681,155981.9809,26,2022-12-08 08:36:29-05:00
19545,15.24291597,0.099848785,3.292521715,4.123943313,26,1437.361722,0.319000454,0.250076681,155991.9872,26,2022-12-08 08:36:39-05:00
19546,15.24291597,0.100544961,3.29365921,4.123943313,26,1447.383694,0.321292966,0.249900222,156002.0092,26,2022-12-08 08:36:49-05:00
19547,15.24291597,0.101241275,3.294634104,4.123943313,26,1457.407062,0.323586653,0.250076681,156012.0326,26,2022-12-08 08:36:59-05:00
19548,15.24291597,0.101935937,3.295771599,4.123943313,26,1467.407345,0.325875617,0.250253171,156022.0328,26,2022-12-08 08:37:09-05:00
19549,15.24291597,0.102632421,3.296584129,4.123943313,26,1477.433557,0.328171306,0.250076681,156032.0591,26,2022-12-08 08:37:19-05:00
19550,15.24291597,0.103328955,3.297559023,4.123943313,26,1487.460824,0.330467853,0.250076681,156042.0863,26,2022-12-08 08:37:29-05:00
19551,15.24291597,0.104025098,3.298696518,4.123943313,26,1497.482086,0.332763833,0.250076681,156052.1076,26,2022-12-08 08:37:39-05:00
19552,15.24291597,0.104721258,3.299671412,4.123943313,26,1507.503423,0.335060566,0.250253171,156062.1289,26,2022-12-08 08:37:49-05:00
19553,15.24291597,0.105417446,3.300646305,4.123943313,26,1517.525612,0.337358103,0.250076681,156072.1511,26,2022-12-08 08:37:59-05:00
19554,15.24291597,0.106113487,3.301621199,4.123943313,26,1527.545153,0.339655861,0.250253171,156082.1707,26,2022-12-08 08:38:09-05:00
19555,15.24291597,0.106808368,3.302596092,4.123943313,26,1537.548202,0.341950472,0.249900222,156092.1737,26,2022-12-08 08:38:19-05:00
19556,15.24291597,0.107504498,3.303570986,4.123943313,26,1547.569492,0.344249907,0.249900222,156102.195,26,2022-12-08 08:38:29-05:00
19557,15.24291597,0.108199769,3.304546118,4.123943313,26,1557.57777,0.346547199,0.250076681,156112.2033,26,2022-12-08 08:38:39-05:00
19558,15.24291597,0.108894929,3.305683374,4.123943313,26,1567.585122,0.34884481,0.25042963,156122.2106,26,2022-12-08 08:38:49-05:00
19559,15.24291597,0.109591641,3.306658268,4.123943313,26,1577.614405,0.351148242,0.250076681,156132.2399,26,2022-12-08 08:38:59-05:00
19560,15.24291597,0.110288286,3.3076334,4.123943313,26,1587.642618,0.353452107,0.250076681,156142.2681,26,2022-12-08 08:39:09-05:00
19561,15.24291597,0.110984366,3.308608294,4.123943313,26,1597.66305,0.355754818,0.250076681,156152.2886,26,2022-12-08 08:39:19-05:00
19562,15.24291597,0.111680577,3.30974555,4.123943313,26,1607.68529,0.358058646,0.250253171,156162.3108,26,2022-12-08 08:39:29-05:00
19563,15.24291597,0.112375516,3.310558081,4.123943313,26,1617.689514,0.360358929,0.250076681,156172.315,26,2022-12-08 08:39:39-05:00
19564,15.24291597,0.113072201,3.311370611,4.123943313,26,1627.718724,0.362665668,0.250076681,156182.3442,26,2022-12-08 08:39:49-05:00
19565,15.24291597,0.11376775,3.312507868,4.123943313,26,1637.731122,0.364969308,0.250076681,156192.3566,26,2022-12-08 08:39:59-05:00
19566,15.24291597,0.114464365,3.313483,4.123943313,26,1647.759264,0.367277154,0.250253171,156202.3848,26,2022-12-08 08:40:09-05:00
19567,15.24291597,0.115160233,3.314457893,4.123943313,26,1657.776747,0.369583194,0.250076681,156212.4022,26,2022-12-08 08:40:19-05:00
19568,15.24291597,0.115856893,3.315270185,4.123943313,26,1667.805795,0.371892506,0.249900222,156222.4313,26,2022-12-08 08:40:29-05:00
19569,15.24291597,0.116552422,3.316407681,4.123943313,26,1677.818134,0.374198738,0.250076681,156232.4436,26,2022-12-08 08:40:39-05:00
19570,15.24291597,0.117247816,3.31705761,4.123943313,26,1687.828495,0.376505192,0.250253171,156242.454,26,2022-12-08 08:40:49-05:00
19571,15.24291597,0.117943002,3.318032503,4.123943313,26,1697.835912,0.378811584,0.249900222,156252.4614,26,2022-12-08 08:40:59-05:00
19572,15.24291597,0.118638496,3.319169998,4.123943313,26,1707.847961,0.381119658,0.250076681,156262.4735,26,2022-12-08 08:41:09-05:00
19573,15.24291597,0.119334856,3.319819927,4.123943313,26,1717.872402,0.383431265,0.249900222,156272.4979,26,2022-12-08 08:41:19-05:00
19574,15.24291597,0.120030019,3.320957422,4.123943313,26,1727.879759,0.385739532,0.250253171,156282.5053,26,2022-12-08 08:41:29-05:00
19575,15.24291597,0.120725443,3.321932316,4.123943313,26,1737.890849,0.388049314,0.250076681,156292.5164,26,2022-12-08 08:41:39-05:00
19576,15.24291597,0.121420718,3.322744846,4.123943313,26,1747.899275,0.390359248,0.250076681,156302.5248,26,2022-12-08 08:41:49-05:00
19577,15.24291597,0.122115996,3.32371974,4.123943313,26,1757.908564,0.392669828,0.250076681,156312.5341,26,2022-12-08 08:41:59-05:00
19578,15.24291597,0.122811526,3.32453227,4.123943313,26,1767.921059,0.394981881,0.250076681,156322.5466,26,2022-12-08 08:42:09-05:00
19579,15.24291597,0.123508059,3.325669527,4.123943313,26,1777.9482,0.397297894,0.250076681,156332.5737,26,2022-12-08 08:42:19-05:00
19580,15.24291597,0.124203763,3.326482058,4.123943313,26,1787.962391,0.399611812,0.250253171,156342.5879,26,2022-12-08 08:42:29-05:00
19581,15.24291597,0.124900533,3.327294588,4.123943313,26,1797.991598,0.401929895,0.250076681,156352.6171,26,2022-12-08 08:42:39-05:00
19582,15.24291597,0.125595331,3.32810688,4.123943313,26,1807.993044,0.404241949,0.250253171,156362.6185,26,2022-12-08 08:42:49-05:00
19583,15.24291597,0.126290735,3.329081774,4.123943313,26,1818.004067,0.406556738,0.250076681,156372.6296,26,2022-12-08 08:42:59-05:00
19584,15.24291597,0.126986304,3.330219269,4.123943313,26,1828.017378,0.40887275,0.250076681,156382.6429,26,2022-12-08 08:43:09-05:00
19585,15.24291597,0.127681336,3.331031799,4.123943313,26,1838.023639,0.411187566,0.250076681,156392.6491,26,2022-12-08 08:43:19-05:00
19586,15.24291597,0.128376549,3.331844091,4.123943313,26,1848.03198,0.413503622,0.250076681,156402.6575,26,2022-12-08 08:43:29-05:00
19587,15.24291597,0.129072445,3.332819223,4.123943313,26,1858.050226,0.415822584,0.249900222,156412.6757,26,2022-12-08 08:43:39-05:00
